leadership,0.00136338,n
earn,0.001341282,v
pound,0.001358797,n
basis,0.001378353,n
bright,0.001351265,j
operate,0.001331527,v
guest,0.001330755,n
sample,0.00147178,n
contribute,0.001365331,v
tiny,0.001350176,j
block,0.001307977,n
protection,0.001331118,n
settle,0.001308022,v
feed,0.001292912,v
collect,0.001313422,v
additional,0.001350856,j
while,0.001342144,n
highly,0.00134101,r
identity,0.001414018,n
title,0.001325401,n
mostly,0.001278574,r
lesson,0.001298766,n
faith,0.001302713,n
river,0.00130961,n
promote,0.001346682,v
living,0.001303893,n
present,0.001390514,j
count,0.001308431,v
unless,0.001266323,c
marry,0.001303258,v
tomorrow,0.001365694,r
technique,0.001353443,n
path,0.001286106,n
ear,0.001342961,n
shop,0.001297223,n
folk,0.001302169,n
order,0.001268229,v
principle,0.001361746,n
survive,0.001256068,v
lift,0.001331935,v
border,0.001299356,n
competition,0.001304619,n
jump,0.001293366,v
gather,0.001255024,v
limit,0.00131138,v
fit,0.001264825,v
claim,0.001298131,n
cry,0.001347181,v
equipment,0.001271541,n
worth,0.001256295,i
associate,0.001379669,v
critic,0.001281569,n
warm,0.001297722,j
aspect,0.001336745,n
result,0.00133924,v
insist,0.001234424,v
failure,0.001281115,n
annual,0.001291869,j
French,0.001251894,j
Christmas,0.001272585,n
comment,0.001257429,n
responsible,0.001250941,j
affair,0.001244724,n
approach,0.001245496,v
until,0.00122544,i
procedure,0.001317869,n
regular,0.001236194,j
spread,0.001237192,v
chairman,0.001295907,n
baseball,0.001295499,n
soft,0.001269136,j
ignore,0.001226166,v
egg,0.001266731,n
measure,0.001298267,v
belief,0.001308794,n
demonstrate,0.001323586,v
anybody,0.001302441,p
murder,0.001285698,n
gift,0.001227391,n
religion,0.00128048,n
review,0.001276895,n
editor,0.001258428,n
past,0.001283111,i
engage,0.0012793,v
coffee,0.001285516,n
document,0.001335701,n
speed,0.0012587,n
cross,0.001248899,v
influence,0.001288057,n
anyway,0.001278211,r
threaten,0.001206383,v
commit,0.001222536,v
female,0.001268319,j
youth,0.00125938,n
wave,0.001218044,n
move,0.001212281,n
afraid,0.00125811,j
quarter,0.001230794,n
background,0.001220902,n
native,0.001271677,j
broad,0.001233789,j
wonderful,0.001247538,j
deny,0.001210376,v
apparently,0.001203025,r
slightly,0.001219995,r
reaction,0.001214732,n
twice,0.001200166,r
suit,0.001228117,n
perspective,0.001285199,n
growing,0.001218679,j
blow,0.001236648,v
construction,0.001230295,n
kind,0.00133738,r
intelligence,0.001250305,n
destroy,0.001187779,v
cook,0.001258019,v
connection,0.001204794,n
charge,0.001199349,v
burn,0.00120906,v
shoe,0.001222627,n
view,0.001236829,v
grade,0.001233199,n
context,0.001321,n
committee,0.001211374,n
hey,0.001255024,u
mistake,0.001183377,n
focus,0.001216728,n
smile,0.001302169,n
location,0.001200756,n
clothes,0.00122662,n
Indian,0.00122966,j
quiet,0.001212962,j
dress,0.001210103,v
promise,0.001167042,v
aware,0.001157196,j
neighbor,0.001156924,n
complete,0.00116609,j
drive,0.001196672,n
function,0.001270996,n
bone,0.001192543,n
active,0.001202753,j
extend,0.001178341,v
chief,0.001200438,j
average,0.00120552,n
combine,0.001205611,v
wine,0.001210693,n
below,0.001214459,r
cool,0.001192407,j
voter,0.00125997,n
means (PL),0.001315464,n
demand,0.001143765,v
learning,0.001309928,n
bus,0.001172941,n
hell,0.001237737,n
dangerous,0.001142086,j
remind,0.001158194,v
moral,0.001224215,j
United,0.001197716,j
category,0.001235059,n
relatively,0.001201346,r
victory,0.001198896,n
key,0.001154156,n
academic,0.001280298,j
visit,0.001134373,n
Internet,0.001224351,n
healthy,0.001180156,j
fire,0.001152069,v
negative,0.00121818,j
following,0.001208924,j
historical,0.001237192,j
medicine,0.001157559,n
tour,0.00116981,n
depend,0.001152749,v
photo,0.001156697,n
finding,0.001281659,n
grab,0.001222899,v
direct,0.00118011,j
classroom,0.001249216,n
contact,0.001144264,n
justice,0.001151479,n
participate,0.001202435,v
daily,0.001142495,j
fair,0.001137277,j
pair,0.001147486,n
famous,0.001117629,j
exercise,0.001176753,n
knee,0.001175754,n
flower,0.001163503,n
tape,0.001167496,n
hire,0.001137685,v
familiar,0.001112366,j
appropriate,0.001190501,j
supply,0.001130743,n
fully,0.001127203,r
cut,0.00114921,n
will,0.001104924,n
actor,0.001127476,n
birth,0.001112366,n
search,0.00122907,n
tie,0.001107511,v
democracy,0.001181517,n
eastern,0.001139046,j
primary,0.001181699,j
yesterday,0.001189503,r
circle,0.001122348,n
device,0.001130652,n
progress,0.001118264,n
next,0.001167042,i
front,0.001107238,n
bottom,0.001118627,n
island,0.001103109,n
exchange,0.001126477,n
clean,0.001103744,j
studio,0.001123709,n
train,0.001088544,v
lady,0.001154156,n
colleague,0.001105786,n
application,0.001167723,n
neck,0.001166861,n
lean,0.001220403,v
damage,0.001096031,n
plastic,0.001114544,n
tall,0.001148167,j
plate,0.00111586,n
hate,0.001130788,v
otherwise,0.001079605,r
writing,0.001134146,n
press,0.001121486,v
male,0.00112861,j
start,0.001092219,n
alive,0.001097347,j
expression,0.001122938,n
football,0.001146669,n
intend,0.00106876,v
attack,0.001087682,v
chicken,0.001110097,n
army,0.001085776,n
abuse,0.001113228,n
theater,0.00110928,n
shut,0.001124072,v
map,0.001073842,n
extra,0.00108927,j
session,0.001089451,n
danger,0.001054694,n
welcome,0.001145308,v
domestic,0.0011032,j
lots,0.001077654,p
literature,0.001191273,n
rain,0.001095078,n
desire,0.001088725,n
assessment,0.001194177,n
injury,0.001086048,n
respect,0.001056055,n
northern,0.001079151,j
nod,0.001237963,v
paint,0.001090722,v
fuel,0.001086003,n
leaf,0.001090994,n
direct,0.001057144,v
dry,0.001080331,j
Russian,0.001077155,j
instruction,0.001142994,n
fight,0.001053197,n
pool,0.001059322,n
climb,0.00110565,v
sweet,0.001081874,j
lead,0.001057281,n
engine,0.001071619,n
fourth,0.001053923,m
salt,0.001121259,n
expand,0.001062544,v
importance,0.001131922,n
metal,0.001058007,n
fat,0.001127294,n
ticket,0.001084551,n
software,0.00108691,n
disappear,0.001061274,v
corporate,0.001071801,j
strange,0.001077382,j
lip,0.001145716,n
reading,0.001085322,n
urban,0.001083961,j
mental,0.001073116,j
increasingly,0.001067626,r
lunch,0.001053605,n
educational,0.001147168,j
somewhere,0.001067535,r
farmer,0.00104385,n
above,0.001082917,r
sugar,0.001103064,n
planet,0.00106935,n
favorite,0.001050837,j
explore,0.001077382,v
obtain,0.001113409,v
enemy,0.001026426,n
greatest,0.001028785,j
complex,0.001077699,j
surround,0.001015989,v
athlete,0.001083008,n
invite,0.001005417,v
repeat,0.001026471,v
carefully,0.001036227,r
soul,0.0010306,n
scientific,0.001074977,j
impossible,0.00100882,j
panel,0.001022251,n
meaning,0.001091902,n
mom,0.001064041,n
married,0.00101422,j
alone,0.001048432,j
instrument,0.001081329,n
predict,0.001040991,v
weather,0.001024838,n
presidential,0.001091584,j
emotional,0.001033323,j
commitment,0.00105052,n
Supreme,0.001084642,j
bear,0.001006869,v
pocket,0.00106994,n
thin,0.001052425,j
temperature,0.001048659,n
surprise,0.001010726,n
poll,0.001089406,n
proposal,0.001035909,n
consequence,0.001057553,n
half,0.000999564,n
breath,0.001119308,n
sight,0.001038087,n
cover,0.001011906,n
balance,0.001009274,n
adopt,0.001038178,v
minority,0.0010512,n
straight,0.001040401,r
attempt,0.001032642,v
connect,0.001002785,v
works,0.001031009,n
teaching,0.001106558,n
belong,0.000991714,v
aid,0.001027379,n
advice,0.000996887,n
okay,0.001100024,r
photograph,0.000998974,n
empty,0.001060185,j
regional,0.001051881,j
trail,0.001044984,n
novel,0.001016035,n
code,0.000998928,n
somehow,0.001010363,r
organize,0.001015899,v
jury,0.001092265,n
breast,0.001014674,n
Iraqi,0.00115461,j
human,0.000999246,n
acknowledge,0.000997476,v
theme,0.001020663,n
storm,0.001023749,n
union,0.00101549,n
record,0.00099548,v
desk,0.001064268,n
fear,0.000967983,v
thanks,0.001046391,n
fruit,0.001016443,n
under,0.000976513,r
expensive,0.000984908,j
yellow,0.001018757,j
conclusion,0.001045165,n
prime,0.001001651,j
shadow,0.001034684,n
struggle,0.000969662,v
conclude,0.001009455,v
analyst,0.001028286,n
dance,0.000989127,n
limit,0.000985271,n
like,0.000985679,j
regulation,0.001019982,n
being,0.000984409,n
last,0.00096281,v
ring,0.000992485,n
largely,0.001002649,r
shift,0.000967529,v
revenue,0.00101844,n
mark,0.000963581,v
locate,0.000991124,v
county,0.001028876,n
appearance,0.000959498,n
package,0.000983047,n
difficulty,0.001011316,n
bridge,0.000975424,n
recommend,0.000984953,v
obvious,0.000955232,j
train,0.00098763,n
basically,0.001055647,r
e-mail,0.001019438,n
generate,0.001007913,v
anymore,0.000987857,r
propose,0.000984227,v
thinking,0.000982957,n
possibly,0.00095074,r
trend,0.000993438,n
visitor,0.000975107,n
loan,0.001012949,n
currently,0.000981731,r
comfortable,0.000957456,j
investor,0.001016852,n
but,0.000951103,i
profit,0.000987086,n
angry,0.00097488,j
crew,0.000963672,n
deep,0.000971613,r
accident,0.000951239,n
male,0.001016307,n
meal,0.000978101,n
hearing,0.000978283,n
traffic,0.000966304,n
muscle,0.000995117,n
notion,0.000989218,n
capture,0.00095369,v
prefer,0.000950423,v
truly,0.000933634,r
earth,0.000968754,n
Japanese,0.000989173,j
chest,0.001021298,n
search,0.000950287,v
thick,0.000995162,j
cash,0.000968437,n
museum,0.000985316,n
beauty,0.000955595,n
emergency,0.000943616,n
unique,0.000972656,j
feature,0.000983637,v
internal,0.000999382,j
ethnic,0.001026925,j
link,0.000968074,v
stress,0.000989763,n
content,0.000990126,n
select,0.000980869,v
root,0.000942618,n
nose,0.000995435,n
declare,0.000932454,v
outside,0.000978101,r
appreciate,0.00094407,v
actual,0.000967438,j
bottle,0.000978691,n
hardly,0.000941847,r
setting,0.000998429,n
launch,0.000942301,v
dress,0.000969299,n
file,0.00094525,n
sick,0.000948608,j
outcome,0.001030963,n
ad,0.000955777,n
defend,0.000930639,v
matter,0.000931728,v
judge,0.000922018,v
duty,0.000916755,n
sheet,0.000943208,n
ought,0.00097792,v
ensure,0.000968346,v
Catholic,0.000946793,j
extremely,0.000921564,r
extent,0.00098586,n
component,0.001002105,n
mix,0.000936629,v
long-term,0.000945658,j
slow,0.00092583,j
contrast,0.000979236,n
zone,0.000928915,n
wake,0.000967847,v
challenge,0.000930639,v
airport,0.000948199,n
chief,0.000928053,n
brown,0.000960814,j
standard,0.000949107,j
shirt,0.000974925,n
pilot,0.00091621,n
warn,0.000907317,v
ultimately,0.000925058,r
cat,0.000958999,n
contribution,0.00094888,n
capacity,0.000957501,n
ourselves,0.00090414,p
estate,0.000938035,n
guide,0.00093681,n
circumstance,0.000921564,n
snow,0.000953372,n
English,0.000918161,j
politician,0.000923833,n
steal,0.000920929,v
pursue,0.000913669,v
slip,0.000963445,v
percentage,0.000942618,n
meat,0.000919795,n
funny,0.000925603,j
neither,0.000912036,r
soil,0.000949061,n
influence,0.000973201,v
surgery,0.000912852,n
correct,0.000935313,j
Jewish,0.000916392,j
blame,0.000898332,v
estimate,0.000929006,v
due,0.000959271,i
basketball,0.000950831,n
late,0.000895111,r
golf,0.00095192,n
investigate,0.000912807,v
crazy,0.000923152,j
significantly,0.000999972,r
chain,0.000893341,n
address,0.000887715,n
branch,0.000890845,n
combination,0.000908678,n
just,0.000911854,j
frequently,0.000930548,r
governor,0.000943889,n
relief,0.000884493,n
user,0.000938398,n
dad,0.00091494,n
kick,0.000911673,v
part,0.000902961,r
manner,0.000908043,n
ancient,0.00089924,j
silence,0.000960541,n
rating,0.000926238,n
golden,0.000900783,j
motion,0.000891571,n
German,0.000911854,j
gender,0.001006869,n
solve,0.000884856,v
fee,0.000919432,n
landscape,0.000915257,n
used,0.000868022,j
bowl,0.000937536,n
equal,0.00090532,j
long,0.000872423,c
official,0.000890619,j
forth,0.000886217,r
frame,0.000908224,n
typical,0.000894975,j
except,0.000889076,i
conservative,0.000897425,j
eliminate,0.000897198,v
host,0.000879774,n
hall,0.000918207,n
trust,0.000883994,v
ocean,0.000881226,n
score,0.00092524,v
row,0.000885673,n
producer,0.000892933,n
afford,0.000863711,v
meanwhile,0.000884992,r
regime,0.000957456,n
division,0.000897153,n
confirm,0.000876961,v
fix,0.000877959,v
appeal,0.000887578,n
mirror,0.000911173,n
tooth,0.000930866,n
smart,0.000878912,j
length,0.000890437,n
entirely,0.000865526,r
rely,0.000889983,v
topic,0.000936538,n
complain,0.000866751,v
issue,0.000875736,v
variable,0.001037633,n
back,0.000871788,v
range,0.000910538,v
telephone,0.000876235,n
perception,0.000956775,n
attract,0.000871062,v
confidence,0.000860081,n
bedroom,0.000925058,n
secret,0.000867795,n
debt,0.000885083,n
rare,0.000861125,j
his,0.000892207,p
tank,0.000869292,n
nurse,0.000879592,n
coverage,0.000885809,n
opposition,0.000900556,n
aside,0.000864664,r
anywhere,0.000860762,r
bond,0.000900964,n
file,0.000880999,v
pleasure,0.000866615,n
master,0.000856678,n
era,0.000871606,n
requirement,0.000923742,n
check,0.000851415,n
stand,0.000858039,n
fun,0.000861397,n
expectation,0.000889484,n
wing,0.000863394,n
separate,0.000865027,j
now,0.00086784,c
clear,0.000862713,v
struggle,0.000862758,n
mean,0.00089806,j
somewhat,0.000853094,r
pour,0.000875736,v
stir,0.000915393,v
judgment,0.000876416,n
clean,0.000851505,v
except,0.000855635,c
beer,0.000877959,n
English,0.000849373,n
reference,0.000887488,n
tear,0.000899285,n
doubt,0.000841341,n
grant,0.000843882,v
seriously,0.000831631,r
account,0.000880409,v
minister,0.000869111,n
totally,0.000849418,r
hero,0.000832539,n
industrial,0.000880863,j
cloud,0.000871833,n
stretch,0.000862758,v
winner,0.000871924,n
volume,0.000861624,n
travel,0.000845516,n
seed,0.000865708,n
surprised,0.000854046,j
rest,0.000858266,v
fashion,0.000838664,n
pepper,0.000917481,n
separate,0.000828137,v
busy,0.000839436,j
intervention,0.000953826,n
copy,0.00082782,n
tip,0.000856134,n
below,0.000832766,i
cheap,0.000833582,j
aim,0.000825551,v
cite,0.000862622,v
welfare,0.000888441,n
vegetable,0.000878594,n
gray,0.000880636,j
dish,0.000856996,n
beach,0.000837212,n
improvement,0.00086108,n
everywhere,0.000822465,r
opening,0.00081938,n
overall,0.00086353,j
divide,0.00083204,v
initial,0.000862985,j
terrible,0.00084665,j
oppose,0.00083871,v
contemporary,0.000875418,j
route,0.000830951,n
multiple,0.000885355,j
essential,0.000863484,j
question,0.0008133,v
league,0.00089688,n
criminal,0.000835987,j
careful,0.00081153,j
core,0.000842657,n
upper,0.000825642,j
rush,0.000842204,v
necessarily,0.000831903,r
specifically,0.000856361,r
tired,0.000843837,j
rise,0.000819244,n
tie,0.000807083,n
employ,0.00085813,v
holiday,0.000830315,n
dance,0.000828682,v
vast,0.000809307,j
resolution,0.000858584,n
household,0.000837167,n
fewer,0.000826867,d
abortion,0.00085872,n
apart,0.00081094,r
witness,0.000858493,n
match,0.000807129,v
barely,0.000840933,r
sector,0.000866797,n
representative,0.000825324,n
lack,0.000826504,v
beneath,0.000864256,i
beside,0.00090532,i
black,0.000836759,n
incident,0.000811303,n
limited,0.000840888,j
proud,0.000809534,j
flow,0.000838029,n
faculty,0.000912217,n
increased,0.000861397,j
waste,0.000865254,n
merely,0.000821013,r
mass,0.000821603,n
emphasize,0.000859083,v
experiment,0.000836713,n
definitely,0.000826458,r
bomb,0.000829635,n
enormous,0.000793244,j
tone,0.000814661,n
liberal,0.000827094,j
massive,0.000796375,j
engineer,0.00081634,n
wheel,0.000830179,n
female,0.000859038,n
decline,0.00081938,v
invest,0.000820378,v
promise,0.000786892,n
cable,0.000829317,n
towards,0.000830588,i
expose,0.000797736,v
rural,0.000846923,j
AIDS,0.000879547,n
Jew,0.000811893,n
narrow,0.000809488,j
cream,0.000836849,n
secretary,0.000813209,n
gate,0.000816703,n
solid,0.000802001,j
hill,0.000822692,n
typically,0.000828273,r
noise,0.000817837,n
grass,0.000823055,n
unfortunately,0.000793244,r
hat,0.000825732,n
legislation,0.000813753,n
succeed,0.000790567,v
either,0.000783035,d
celebrate,0.000790476,v
achievement,0.000862032,n
fishing,0.000821422,n
drink,0.000827048,n
accuse,0.000806675,v
hand,0.00082723,v
useful,0.00082605,j
land,0.000789569,v
secret,0.000785213,j
reject,0.000801139,v
talent,0.000792881,n
taste,0.000789932,n
characteristic,0.000890301,n
milk,0.000808218,n
escape,0.000780221,v
cast,0.000778769,v
sentence,0.000778724,n
unusual,0.000771237,j
closely,0.000781356,r
convince,0.000769014,v
height,0.000789659,n
physician,0.000803453,n
assess,0.000872106,v
sleep,0.000811394,n
plenty,0.000791565,p
ride,0.000801049,n
virtually,0.000790703,r
first,0.000786438,r
addition,0.000800459,i
sharp,0.000789659,j
creative,0.000798462,j
lower,0.000780721,v
behind,0.000787118,r
approve,0.000786302,v
explanation,0.00080368,n
outside,0.000762162,j
gay,0.000790794,j
campus,0.000795921,n
proper,0.000772462,j
live,0.000787935,j
guilty,0.000798417,j
living,0.000763342,j
acquire,0.000791111,v
compete,0.000783352,v
technical,0.000798326,j
plus,0.000780539,i
mind,0.000788525,v
potential,0.000795104,n
immigrant,0.000799279,n
weak,0.000754494,j
illegal,0.00078308,j
hi,0.000858039,u
alternative,0.000780312,n
interaction,0.000868657,n
column,0.000762752,n
personality,0.000768333,n
signal,0.000763886,n
curriculum,0.00087088,n
list,0.000771646,v
honor,0.000757126,n
passenger,0.000768333,n
assistance,0.000789342,n
forever,0.000766382,r
fun,0.000768288,j
regard,0.000766382,v
Israeli,0.000815251,j
association,0.000805813,n
twenty,0.000793652,m
knock,0.000777998,v
review,0.000767562,v
wrap,0.000774686,v
lab,0.000748595,n
offer,0.000753768,n
display,0.000762571,v
criticism,0.000773597,n
asset,0.00077033,n
depression,0.000770284,n
spiritual,0.000774731,j
musical,0.000768242,j
journalist,0.00076493,n
prayer,0.000739429,n
suspect,0.000734801,v
scholar,0.000793244,n
warning,0.0007353,n
climate,0.000779949,n
cheese,0.000790249,n
observation,0.000794061,n
childhood,0.000738159,n
payment,0.000757942,n
sir,0.000804633,n
permit,0.000760665,v
cigarette,0.000778633,n
definition,0.000794015,n
priority,0.000752588,n
bread,0.000757126,n
creation,0.000769876,n
graduate,0.000762434,n
request,0.000736934,n
emotion,0.000728812,n
scream,0.000786892,v
dramatic,0.000736571,j
universe,0.000753042,n
gap,0.000735799,n
excellent,0.000730264,j
deeply,0.000719101,r
prosecutor,0.000783171,n
mark,0.000724773,n
green,0.000761209,n
lucky,0.000750955,j
drag,0.00075708,v
airline,0.000778815,n
library,0.000740246,n
agenda,0.000746372,n
recover,0.000716288,v
factory,0.000736888,n
selection,0.000758033,n
primarily,0.000772054,r
roof,0.000749593,n
unable,0.000721506,j
expense,0.000738431,n
initiative,0.00074619,n
diet,0.000768333,n
arrest,0.0007353,v
funding,0.000738794,n
therapy,0.000741925,n
wash,0.000740246,v
schedule,0.000725409,n
sad,0.000733395,j
brief,0.000715562,j
housing,0.000744285,n
post,0.000712068,n
purchase,0.000728902,v
existing,0.000755674,j
dark,0.000765248,n
steel,0.000725182,n
regarding,0.000781356,i
shout,0.000782218,v
remaining,0.000725635,j
visual,0.000785712,j
fairly,0.000712431,r
chip,0.000733349,n
violent,0.000715335,j
silent,0.000762389,j
suppose,0.000751499,v
self,0.000758124,n
bike,0.000785258,n
tea,0.000742923,n
perceive,0.000779541,v
comparison,0.000762707,n
settlement,0.000733803,n
layer,0.000737342,n
planning,0.000745691,n
far,0.000726271,c
description,0.000744829,n
later,0.000713929,j
slow,0.000709346,v
slide,0.000762525,v
widely,0.000725998,r
wedding,0.000718239,n
inform,0.00071352,v
portion,0.000711342,n
territory,0.00071833,n
immediate,0.000711478,j
opponent,0.00071706,n
abandon,0.00069528,v
link,0.00071411,n
mass,0.000723231,j
lake,0.000718557,n
transform,0.000717604,v
tension,0.000708484,n
display,0.000706714,n
leading,0.000710798,j
bother,0.0007201,v
consist,0.000755401,v
alcohol,0.000720417,n
enable,0.000739293,v
bend,0.00073893,v
saving (PL),0.000722232,n
gain,0.000717922,n
desert,0.000710253,n
shall,0.000725862,v
error,0.000725091,n
release,0.000705126,n
cop,0.000736344,n
Arab,0.000759213,j
double,0.000691196,j
walk,0.0007093,n
sand,0.00071048,n
Spanish,0.000703855,j
rule,0.00069469,v
hit,0.000715381,n
print,0.000709391,n
preserve,0.000704536,v
passage,0.000712477,n
formal,0.000729538,j
transition,0.00072863,n
existence,0.000724592,n
album,0.000720054,n
participation,0.000779858,n
arrange,0.00069233,v
atmosphere,0.00069469,n
joint,0.00070077,j
reply,0.000740155,v
cycle,0.000715789,n
opposite,0.000705761,j
lock,0.000708574,v
whole,0.000705943,n
deserve,0.000678083,v
consistent,0.000741154,j
resistance,0.000711751,n
discovery,0.000696868,n
tear,0.000706714,v
exposure,0.000725046,n
pose,0.00069106,v
stream,0.000698773,n
sale,0.00069655,n
trust,0.000688337,n
benefit,0.000699862,v
pot,0.000699091,n
grand,0.000710526,j
mine,0.000716651,p
hello,0.000753223,u
coalition,0.000713293,n
tale,0.000680805,n
knife,0.00071656,n
resolve,0.000692421,v
racial,0.000711796,j
phase,0.00072804,n
present,0.000692739,n
joke,0.00069351,n
coat,0.000726452,n
Mexican,0.000703946,j
symptom,0.000720826,n
contact,0.000696913,v
manufacturer,0.000714246,n
philosophy,0.000714473,n
potato,0.000706079,n
interview,0.000711796,v
foundation,0.000693011,n
quote,0.000699454,v
online,0.000719101,j
pass,0.000707803,n
negotiation,0.000711478,n
good (PL),0.000692376,n
urge,0.000675814,v
occasion,0.000671186,n
dust,0.000702177,n
breathe,0.000717513,v
elect,0.000696505,v
investigator,0.00069233,n
jacket,0.000712023,n
glad,0.000705852,j
ordinary,0.00067046,j
reduction,0.000719737,n
rarely,0.000676631,r
shift,0.000685796,n
pack,0.000688292,v
suicide,0.000687203,n
numerous,0.000698274,j
touch,0.000677856,n
substance,0.000721869,n
discipline,0.00071166,n
elsewhere,0.00067536,r
iron,0.000682575,n
practical,0.000694372,j
moreover,0.000733395,r
passion,0.000663926,n
volunteer,0.000678718,n
implement,0.000731625,v
essentially,0.000681531,r
gene,0.00069773,n
enforcement,0.000682983,n
vs,0.000726135,i
sauce,0.000721597,n
independence,0.000692376,n
marketing,0.000692376,n
priest,0.000675587,n
amazing,0.00068625,j
intense,0.000655758,j
advance,0.000664515,n
employer,0.000673636,n
shock,0.00066025,n
inspire,0.000670233,v
adjust,0.00066084,v
retire,0.000679671,v
sure,0.000673999,r
visible,0.000666603,j
kiss,0.000731806,v
illness,0.000668191,n
cap,0.000665741,n
habit,0.000657981,n
competitive,0.00067781,j
juice,0.000698229,n
congressional,0.00067772,j
involvement,0.000709663,n
dominate,0.000670097,v
previously,0.000684798,r
whenever,0.00065721,r
transfer,0.000666376,v
analyze,0.000707259,v
another,0.000655259,p
attach,0.000660296,v
for,0.000662201,c
Indian,0.000681576,n
disaster,0.000666285,n
parking,0.000679262,n
prospect,0.000658889,n
boss,0.000661884,n
complaint,0.00066025,n
championship,0.000726361,n
coach,0.000721915,v
exercise,0.000670006,v
fundamental,0.000689653,j
severe,0.000662882,j
enhance,0.000698456,v
mystery,0.000644823,n
impose,0.000675224,v
poverty,0.000675678,n
other,0.000642735,i
entry,0.000664425,n
fat,0.000672728,j
spending,0.000679035,n
king,0.00065544,n
evaluate,0.000716016,v
symbol,0.000662292,n
still,0.000649224,j
trade,0.000663563,v
maker,0.000661838,n
mood,0.000645549,n
accomplish,0.000649995,v
emphasis,0.000695915,n
illustrate,0.000684753,v
boot,0.000682121,n
monitor,0.000657891,v
Asian,0.000674861,j
entertainment,0.000663154,n
bean,0.000680442,n
evaluation,0.000735663,n
creature,0.000673908,n
commander,0.000654533,n
digital,0.000682802,j
arrangement,0.000653535,n
concentrate,0.000642282,v
total,0.000660613,n
usual,0.000649088,j
anger,0.000646184,n
psychological,0.000691922,j
heavily,0.000633615,r
peak,0.000657074,n
approximately,0.000688428,r
increasing,0.000675451,j
disorder,0.000670641,n
missile,0.000687294,n
equally,0.000652899,r
vary,0.000678536,v
wire,0.000649315,n
round,0.000659706,n
distribution,0.000691922,n
transportation,0.000658662,n
holy,0.000639332,j
ring,0.000669597,v
twin,0.000662927,n
command,0.000636247,n
commission,0.000652083,n
interpretation,0.000708438,n
breakfast,0.000653262,n
stop,0.000640557,n
strongly,0.000656076,r
engineering,0.000673953,n
luck,0.000643688,n
so-called,0.000638198,j
constant,0.000638379,j
race,0.000645821,v
clinic,0.000635975,n
veteran,0.000651856,n
smell,0.000690334,v
tablespoon,0.000717105,n
capable,0.000632209,j
nervous,0.000639786,j
tourist,0.000630484,n
light,0.000667919,v
toss,0.000660885,v
crucial,0.000645866,j
bury,0.00063661,v
pray,0.000635521,v
tomato,0.000674453,n
exception,0.00064142,n
butter,0.000670641,n
deficit,0.000680987,n
bathroom,0.000668145,n
objective,0.000685479,n
block,0.000621092,v
electronic,0.000637835,j
ally,0.000636383,n
journey,0.000617053,n
reputation,0.000620774,n
mixture,0.00067409,n
surely,0.000630893,r
tower,0.000632889,n
smoke,0.000650086,n
confront,0.000624223,v
pure,0.00062032,j
glance,0.000726361,v
dimension,0.000679035,n
toy,0.000632299,n
prisoner,0.000631982,n
fellow,0.000616418,j
smooth,0.000641964,j
nearby,0.000627081,j
peer,0.000668735,n
designer,0.000644777,n
personnel,0.000639559,n
shape,0.000628851,v
educator,0.000700906,n
relative,0.000614422,n
immigration,0.000659116,n
belt,0.000627353,n
teaspoon,0.000715426,n
birthday,0.000624223,n
implication,0.00067114,n
perfectly,0.00062032,r
coast,0.000613242,n
supporter,0.000633887,n
accompany,0.000620093,v
silver,0.000636746,n
teenager,0.000617779,n
recognition,0.000646547,n
retirement,0.000633615,n
flag,0.000619594,n
recovery,0.000621772,n
whisper,0.000698002,v
watch,0.000635067,n
gentleman,0.000664652,n
corn,0.000623406,n
moon,0.000633388,n
inner,0.000614603,j
junior,0.000626038,j
rather,0.000617598,c
throat,0.000666149,n
salary,0.000630031,n
swing,0.000649632,v
observer,0.000626446,n
due,0.000601308,j
straight,0.000611381,j
publication,0.000637291,n
pretty,0.000633025,j
crop,0.000623134,n
dig,0.000618596,v
strike,0.000621001,n
permanent,0.00060757,j
plant,0.000613741,v
phenomenon,0.000639196,n
anxiety,0.000639242,n
unlike,0.000601127,i
wet,0.00063357,j
literally,0.000609158,r
resist,0.000604847,v
convention,0.0006578,n
embrace,0.000598177,v
supply,0.000607978,v
assist,0.000623814,v
exhibition,0.000634659,n
construct,0.000645866,v
viewer,0.000611608,n
pan,0.000641964,n
consultant,0.000619186,n
soon,0.000614694,c
line,0.000606799,v
administrator,0.00063788,n
date,0.000600355,v
occasionally,0.000604439,r
mayor,0.000630847,n
consideration,0.000637381,n
CEO,0.000633252,n
secure,0.000598087,v
pink,0.000628397,j
smoke,0.000609748,v
estimate,0.000622453,n
buck,0.000621319,n
historic,0.000612879,j
poem,0.000621727,n
grandmother,0.000620275,n
bind,0.00059482,v
fifth,0.00059668,m
constantly,0.000591371,r
enterprise,0.000614467,n
favor,0.000600537,v
testing,0.000622771,n
stomach,0.000628216,n
apparent,0.000609566,j
weigh,0.000592188,v
install,0.000616373,v
sensitive,0.000595092,j
suggestion,0.000596453,n
mail,0.000590963,n
recipe,0.000627989,n
reasonable,0.000595772,j
preparation,0.000614966,n
wooden,0.000613378,j
elementary,0.00062758,j
concert,0.000602125,n
aggressive,0.00059854,j
false,0.00058402,j
intention,0.000599266,n
channel,0.000588739,n
extreme,0.000592778,j
tube,0.00060639,n
drawing,0.00060698,n
protein,0.000636882,n
quit,0.000591916,v
absence,0.000616963,n
roll,0.000592279,n
